"Brand","Vehicle","Engine","Engine code","Displacement","Power","Power rpm","Torque","Torque rpm","Average fuel consumption (l/100 km)","CO2 (g/km)","Compression ratio","GearBox type","Traction type","Block material","Cylinder head","Jante","Largura","Ratio","Combustivel","Weight5p","Weight3p"
"Volkswagen","Touran (2003) Trendline","2.0L TDI 136 hp",,1968,136,"4000",320,1750,6.0,,18.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1561,0
"Volkswagen","Touran (2003) Highline","2.0L TDI 136 hp",,1968,136,"4000",320,1750,6.0,,18.0,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1558,0
"Volkswagen","Passat CC","1.8L TSI 160 hp",,1798,160,"6200",250,1500,7.6,178,9.8,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1505,0
"Volkswagen","Passat CC","1.8L TSI 160 hp ",,1798,160,"6200",250,1500,7.3,172,9.8,"DCT 7","2wd","cast iron","aluminium",17,235,45,"gasolina",,0
"Volkswagen","Passat CC","2.0L TSI 200 hp",,1984,200,"6000",280,1800,7.9,186,10.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1516,0
"Volkswagen","Passat CC","2.0L TSI 200 hp ",,1984,200,"6000",280,1800,8.5,199,10.5,"AT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1529,0
"Volkswagen","Passat CC","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,5.6,146,16.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1541,0
"Volkswagen","Passat CC","2.0L TDI 140 hp",,1968,140,"4200",320,1750,6.0,158,16.5,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1560,0
"Volkswagen","Passat CC","2.0L TDI 170 hp ",,1968,170,"4200",350,1750,5.6,146,16.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1547,0
"Volkswagen","Passat CC","2.0L TDI 170 hp",,1968,170,"4200",350,1750,6.1,159,16.5,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1565,0
"Volkswagen","Passat CC","3.6L V6 FSI 300 hp ",,3598,299,"6600",350,2400,10.1,242,11.4,"DCT 6","4wd","cast iron","aluminium",17,235,45,"gasolina",1707,0
"Volkswagen","Passat","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.6,157,10.0,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasolina",1463,0
"Volkswagen","Passat","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.4,152,10.0,"DCT 7","2wd","cast iron","aluminium",16,215,55,"gasolina",1485,0
"Volkswagen","Passat","1.8L TSI 160 hp",,1798,160,"5000",250,1500,7.6,180,9.6,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasolina",1492,0
"Volkswagen","Passat R-Line","1.8L TSI 160 hp",,1798,160,"5000",250,1500,7.6,180,9.6,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1492,0
"Volkswagen","Passat","2.0L TSI 200 hp",,1984,200,"6000",280,1800,7.9,186,10.5,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasolina",1520,0
"Volkswagen","Passat R-Line","2.0L TSI 200 hp",,1984,200,"6000",280,1800,7.9,186,10.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1520,0
"Volkswagen","Passat","2.0L TSI 200 hp ",,1984,200,"6000",280,1800,8.5,199,10.5,"AT 6","2wd","cast iron","aluminium",16,215,55,"gasolina",1538,0
"Volkswagen","Passat R-Line","2.0L TSI 200 hp ",,1984,200,"6000",280,1800,8.5,199,10.5,"AT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1538,0
"Volkswagen","Passat","3.2L V6 FSI 250 hp ",,3168,250,"6250",330,2750,9.8,223,12.0,"DCT 6","4wd","cast iron","aluminium",17,235,45,"gasolina",1735,0
"Volkswagen","Passat R36","3.6L V6 FSI 300 hp ",,3598,299,"6600",350,2400,10.5,249,11.4,"DCT 6","4wd","cast iron","aluminium",18,235,40,"gasolina",1764,0
"Volkswagen","Passat","2.0L TDI110 hp ",,1968,110,"4200",250,1500,5.5,143,16.5,"MT","2wd","cast iron","aluminium",16,215,55,"gasoleo",1510,0
"Volkswagen","Passat Bluemotion","2.0L TDI110 hp ",,1968,110,"4100",250,1750,4.9,128,16.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1493,0
"Volkswagen","Passat","2.0L TDI140 hp ",,1968,140,"4200",320,1750,5.6,146,16.5,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1529,0
"Volkswagen","Passat","2.0L TDI140 hp ",,1968,140,"4200",320,1750,6.0,158,16.5,"MT 6","4wd","cast iron","aluminium",16,215,55,"gasoleo",1627,0
"Volkswagen","Passat R-Line","2.0L TDI140 hp ",,1968,140,"4200",320,1750,5.6,146,16.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1529,0
"Volkswagen","Passat","2.0L TDI140 hp",,1968,140,"4200",320,1750,6.0,158,16.5,"DCT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1549,0
"Volkswagen","Passat R-Line","2.0L TDI140 hp ",,1968,140,"4200",320,1750,6.0,158,16.5,"MT 6","4wd","cast iron","aluminium",17,235,45,"gasoleo",1629,0
"Volkswagen","Passat R-Line","2.0L TDI140 hp",,1968,140,"4200",320,1750,6.0,158,16.5,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1551,0
"Volkswagen","Passat","2.0L TDI170 hp ",,1968,170,"4200",350,1750,5.6,146,16.5,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1530,0
"Volkswagen","Passat R-Line","2.0L TDI170 hp ",,1968,170,"4200",350,1750,5.6,146,16.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1532,0
"Volkswagen","Passat","2.0L TDI170 hp",,1968,170,"4200",350,1750,6.1,159,16.5,"DCT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1552,0
"Volkswagen","Passat R-Line","2.0L TDI170 hp",,1968,170,"4200",350,1750,6.1,159,16.5,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1554,0
"Volkswagen","Passat Variant Bluemotion","2.0L TDI110 hp ",,1968,110,"4100",250,1750,4.9,129,16.5,"MT","2wd","cast iron","aluminium",16,205,55,"gasoleo",1543,0
"Volkswagen","Passat Variant","2.0L TDI110 hp ",,1968,110,"4200",250,1500,5.6,146,16.5,"MT","2wd","cast iron","aluminium",16,215,55,"gasoleo",1557,0
"Volkswagen","Passat Variant","2.0L TDI140 hp ",,1968,140,"4200",320,1750,5.7,148,16.5,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1572,0
"Volkswagen","Passat Variant","2.0L TDI140 hp ",,1968,140,"4200",320,1750,6.1,159,16.5,"MT 6","4wd","cast iron","aluminium",16,215,55,"gasoleo",1671,0
"Volkswagen","Passat Variant R-Line","2.0L TDI140 hp ",,1968,140,"4200",320,1750,5.7,148,16.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1572,0
"Volkswagen","Passat Variant","2.0L TDI140 hp",,1968,140,"4200",320,1750,6.1,159,16.5,"DCT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1594,0
"Volkswagen","Passat Variant R-Line","2.0L TDI140 hp ",,1968,140,"4200",320,1750,6.1,159,16.5,"MT 6","4wd","cast iron","aluminium",17,235,45,"gasoleo",1671,0
"Volkswagen","Passat Variant R-Line","2.0L TDI140 hp",,1968,140,"4200",320,1750,6.1,159,16.5,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1594,0
"Volkswagen","Passat Variant","2.0L TDI170 hp ",,1968,170,"4200",350,1750,5.7,149,16.5,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1574,0
"Volkswagen","Passat Variant R-Line","2.0L TDI170 hp ",,1968,170,"4200",350,1750,5.7,149,16.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1574,0
"Volkswagen","Passat Variant","2.0L TDI170 hp",,1968,170,"4200",350,1750,6.2,159,16.5,"DCT 6","2wd","cast iron","aluminium",16,215,55,"gasoleo",1596,0
"Volkswagen","Passat Variant R-Line","2.0L TDI170 hp",,1968,170,"4200",350,1750,6.2,159,16.5,"DCT 6","2wd","cast iron","aluminium",17,235,45,"gasoleo",1596,0
"Volkswagen","Passat Variant","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.7,159,10.0,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasolina",1504,0
"Volkswagen","Passat Variant","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.5,154,10.0,"DCT 7","2wd","cast iron","aluminium",16,215,55,"gasolina",1520,0
"Volkswagen","Passat Variant","1.8L TSI 160 hp",,1798,160,"5000",250,1500,7.8,186,9.6,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasolina",1534,0
"Volkswagen","Passat Variant R-Line","1.8L TSI 160 hp",,1798,160,"5000",250,1500,7.8,186,9.6,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1534,0
"Volkswagen","Passat Variant","2.0L TSI 200 hp",,1984,200,"6000",280,1800,8.0,188,10.5,"MT 6","2wd","cast iron","aluminium",16,215,55,"gasolina",1575,0
"Volkswagen","Passat Variant R-Line","2.0L TSI 200 hp",,1984,200,"6000",280,1800,8.0,188,10.5,"MT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1575,0
"Volkswagen","Passat Variant","2.0L TSI 200 hp ",,1984,200,"6000",280,1800,8.6,199,10.5,"AT 6","2wd","cast iron","aluminium",16,215,55,"gasolina",1593,0
"Volkswagen","Passat Variant R-Line","2.0L TSI 200 hp ",,1984,200,"6000",280,1800,8.6,199,10.5,"AT 6","2wd","cast iron","aluminium",17,235,45,"gasolina",1593,0
"Volkswagen","Passat Variant","3.2L V6 FSI 250 hp ",,3168,250,"6250",330,2750,10.0,238,12.0,"DCT 6","4wd","cast iron","aluminium",17,235,45,"gasolina",1790,0
"Volkswagen","Passat Variant R36","3.6L V6 FSI 300 hp ",,3598,299,"6600",350,2400,10.5,249,11.4,"DCT 6","4wd","cast iron","aluminium",18,235,40,"gasolina",1822,0
"Volkswagen","Phaeton","3.0L V6 TDI 240 hp ",,2967,239,"4000",500,1500,9.0,239,16.8,"AT 6","4wd","cast iron","aluminium",17,235,55,"gasoleo",2233,0
"Volkswagen","Phaeton","3.6L V6 280 hp",,3598,280,"6250",370,3500,11.7,273,,"AT 6","4wd","cast iron","aluminium",17,235,55,"gasolina",2154,0
"Volkswagen","Phaeton","6.0L W12 450 hp",,5998,450,"6050",560,2750,14.5,348,10.8,"AT 5","4wd","aluminium","aluminium",18,255,45,"gasolina",2392,0
"Volkswagen","Phaeton (2004)","5.0L V10 TDI 313 hp ",,4921,313,"3750",750,2000,11.4,308,18.5,"AT 6","4wd","aluminium","aluminium",18,255,45,"gasoleo",2400,0
"Volkswagen","Phaeton (2004)","3.2L V6 240 hp",,3189,241,"6200",315,2400,11.4,,11.25,"MT 6","2wd","cast iron","aluminium",16,235,60,"gasolina",1996,0
"Volkswagen","Phaeton (2004)","3.2L V6 240 hp ",,3189,241,"6200",315,2400,12.1,,11.25,"AT 5","2wd","cast iron","aluminium",16,235,60,"gasolina",2056,0
"Volkswagen","Tiguan","1.4L TSI 150 hp",,1390,120,"5800",240,1750,7.4,171,10.0,"MT 6","2wd","cast iron","aluminium",16,215,65,"gasolina",1526,0
"Volkswagen","Tiguan","1.4L TSI 150 hp",,1390,120,"5800",240,1750,8.0,185,10.0,"MT 6","4wd","cast iron","aluminium",17,215,60,"gasolina",1621,0
"Volkswagen","Tiguan R-Line","1.4L TSI 150 hp",,1390,120,"5800",240,1750,8.0,185,10.0,"MT 6","4wd","cast iron","aluminium",19,255,40,"gasolina",1621,0
"Volkswagen","Tiguan","2.0L TDI 140 hp",,1968,140,"4200",320,1750,5.9,155,16.5,"MT 6","2wd","cast iron","aluminium",16,215,65,"gasoleo",1553,0
"Volkswagen","Tiguan","2.0L TDI 140 hp",,1968,140,"4200",320,1750,6.4,167,16.5,"MT 6","4wd","cast iron","aluminium",17,215,60,"gasoleo",1665,0
"Volkswagen","Tiguan","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,7.5,199,16.5,"AT 6","4wd","cast iron","aluminium",17,215,60,"gasoleo",1679,0
"Volkswagen","Tiguan R-Line","2.0L TDI 140 hp",,1968,140,"4200",320,1750,6.4,167,16.5,"MT 6","4wd","cast iron","aluminium",19,255,40,"gasoleo",1665,0
"Volkswagen","Tiguan R-Line","2.0L TDI 140 hp ",,1968,140,"4200",320,1750,7.5,199,16.5,"AT 6","4wd","cast iron","aluminium",19,255,40,"gasoleo",1679,0
"Volkswagen","Tiguan","2.0L TSI 170 hp",,1984,170,"4300",280,1700,8.9,213,,"MT 6","4wd","cast iron","aluminium",17,215,60,"gasolina",1646,0
"Volkswagen","Tiguan","2.0L TSI 170 hp ",,1984,170,"4300",280,1700,9.9,234,,"AT 6","4wd","cast iron","aluminium",17,215,60,"gasolina",1667,0
"Volkswagen","Tiguan R-Line","2.0L TSI 170 hp",,1984,170,"4300",280,1700,8.9,213,,"MT 6","4wd","cast iron","aluminium",19,255,40,"gasolina",1646,0
"Volkswagen","Tiguan R-Line","2.0L TSI 170 hp ",,1984,170,"4300",280,1700,9.9,234,,"AT 6","4wd","cast iron","aluminium",19,255,40,"gasolina",1667,0
"Volkswagen","Tiguan","2.0L TDI 170 hp",,1968,170,"4200",350,1750,6.6,172,16.5,"MT 6","4wd","cast iron","aluminium",17,215,60,"gasoleo",1684,0
"Volkswagen","Tiguan R-Line","2.0L TDI 170 hp",,1968,170,"4200",350,1750,6.6,172,16.5,"MT 6","4wd","cast iron","aluminium",19,255,40,"gasoleo",1684,0
"Volkswagen","Tiguan","2.0L TSI 200 hp",,1984,200,"5100",280,1700,8.9,213,10.5,"MT 6","4wd","cast iron","aluminium",17,215,60,"gasolina",1662,0
"Volkswagen","Tiguan","2.0L TSI 200 hp ",,1984,200,"5100",280,1700,9.9,234,10.5,"AT 6","4wd","cast iron","aluminium",17,215,60,"gasolina",1684,0
"Volkswagen","Tiguan R-Line","2.0L TSI 200 hp",,1984,200,"5100",280,1700,8.9,213,10.5,"MT 6","4wd","cast iron","aluminium",19,255,40,"gasolina",1662,0
"Volkswagen","Tiguan R-Line","2.0L TSI 200 hp ",,1984,200,"5100",280,1700,9.9,234,10.5,"AT 6","4wd","cast iron","aluminium",19,255,40,"gasolina",1684,0
"Volkswagen","Touareg","2.5L TDI R5 174 hp",,2461,174,"3500",400,2000,10.1,267,18.5,"MT 6 with reductor (2.66)","4wd","aluminium","aluminium",18,255,55,"gasoleo",2247,0
"Volkswagen","Touareg","2.5L TDI R5 174 hp ",,2461,174,"3500",400,2000,10.4,275,18.5,"AT 6 with reductor (2.66)","4wd","aluminium","aluminium",18,255,55,"gasoleo",2267,0
"Volkswagen","Touareg","3.0L V6 TDI 240 hp",,2967,239,"4000",550,2000,9.6,254,16.8,"MT 6 with reductor (2.66)","4wd","cast iron","aluminium",18,255,55,"gasoleo",2301,0
"Volkswagen","Touareg","3.0L V6 TDI 240 hp ",,2967,239,"4000",550,2000,9.9,262,16.8,"AT 6 with reductor (2.66)","4wd","cast iron","aluminium",18,255,55,"gasoleo",2321,0
"Volkswagen","Touareg Indiv.","3.0L V6 TDI 240 hp",,2967,239,"4000",550,2000,9.6,254,16.8,"MT 6","4wd","cast iron","aluminium",18,255,55,"gasoleo",2301,0
"Volkswagen","Touareg Indiv.","3.0L V6 TDI 240 hp ",,2967,239,"4000",550,2000,9.9,262,16.8,"AT 6 with reductor (2.66)","4wd","cast iron","aluminium",18,275,45,"gasoleo",2321,0
"Volkswagen","Touareg","3.6L V6 FSI 280 hp ",,3598,280,"6200",360,2500,13.3,317,12.0,"AT 6 with reductor (2.66)","4wd","cast iron","aluminium",18,255,55,"gasolina",2238,0
"Volkswagen","Touareg Indiv.","3.6L V6 FSI 280 hp ",,3598,280,"6200",360,2500,13.3,317,12.0,"AT 6 with reductor (2.66)","4wd","cast iron","aluminium",18,275,45,"gasolina",2238,0
"Volkswagen","Touareg","4.2L V8 350 hp ",,4163,350,"6800",440,3500,13.8,329,12.5,"AT 6 with reductor (2.66)","4wd","aluminium","aluminium",18,255,55,"gasolina",2332,0
"Volkswagen","Touareg","5.0L V10 TDI 313 hp ",,4921,313,"3750",750,2000,11.9,315,18.5,"AT 6 with reductor (2.66)","4wd","aluminium","aluminium",18,255,55,"gasoleo",2602,0
"Volkswagen","Touareg","6.0L W12 450 hp ",,5998,450,"6000",600,3250,15.7,375,,"AT 6","4wd","aluminium","aluminium",19,275,45,"gasolina",2480,0
"Volkswagen","Touareg R50","5.0L V10 TDI 350 hp ",,4921,351,"3500",850,2000,11.9,315,18.5,"AT 6 with reductor (2.66)","4wd","aluminium","aluminium",21,295,35,"gasoleo",2602,0
"Skoda","Fabia","1.2L 60 hp 3 cyl.",,1198,60,"5200",108,3000,5.9,140,10.3,"MT","2wd","aluminium","aluminium",14,165,70,"gasolina",1115,0
"Skoda","Fabia Young","1.2L 60 hp 3 cyl.",,1198,60,"5200",108,3000,5.9,140,10.3,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1115,0
"Skoda","Fabia Combi","1.2L 60 hp 3 cyl.",,1198,60,"5200",108,3000,5.9,140,10.3,"MT","2wd","aluminium","aluminium",14,165,70,"gasolina",1140,0
"Skoda","Fabia","1.2L 70 hp 3 cyl.",,1198,69,"5400",112,3000,5.9,140,10.5,"MT","2wd","aluminium","aluminium",14,165,70,"gasolina",1125,0
"Skoda","Fabia Young","1.2L 70 hp 3 cyl.",,1198,69,"5400",112,3000,5.9,140,10.5,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1125,0
"Skoda","Fabia Combi","1.2L 70 hp 3 cyl.",,1198,69,"5400",112,3000,5.9,140,10.5,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1145,0
"Skoda","Fabia","1.4L 85 hp",,1390,86,"5000",132,3800,6.5,155,10.5,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1135,0
"Skoda","Fabia Combi","1.4L 85 hp",,1390,86,"5000",132,3800,6.5,155,10.5,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1150,0
"Skoda","Fabia","1.4L TDI 70 hp 3 cyl.",,1422,69,"4000",155,1600,4.8,127,19.5,"MT","2wd","cast iron","aluminium",14,185,60,"gasoleo",1200,0
"Skoda","Fabia Combi","1.4L TDI 70 hp 3 cyl.",,1422,69,"4000",155,1600,4.8,127,19.5,"MT","2wd","cast iron","aluminium",14,165,70,"gasoleo",1220,0
"Skoda","Fabia Combi Young","1.4L TDI 70 hp 3 cyl.",,1422,69,"4000",155,1600,4.8,127,19.5,"MT","2wd","cast iron","aluminium",14,185,60,"gasoleo",1220,0
"Skoda","Fabia","1.4L TDI 80 hp 3cyl.",,1422,80,"4000",195,2200,4.6,120,19.5,"MT","2wd","cast iron","aluminium",14,185,60,"gasoleo",1205,0
"Skoda","Fabia Combi","1.4L TDI 80 hp 3 cyl.",,1422,80,"4000",195,2200,4.6,120,19.5,"MT","2wd","cast iron","aluminium",14,185,60,"gasoleo",1225,0
"Skoda","Fabia GreenLine","1.4L TDI 80 hp3 cyl.",,1422,80,"4000",195,2200,4.1,109,19.5,"MT","2wd","cast iron","aluminium",14,175,70,"gasoleo",1195,0
"Skoda","Fabia Combi","1.9L TDI 105 hp",,1896,105,"4000",240,1800,4.9,129,19.0,"MT","2wd","cast iron","aluminium",14,185,60,"gasoleo",1265,0
"Skoda","Fabia","1.9L TDI 105 hp",,1896,105,"4000",240,1800,4.9,129,19.0,"MT","2wd","cast iron","aluminium",14,185,60,"gasoleo",1245,0
"Skoda","Fabia Sport","1.9L TDI 105 hp",,1896,105,"4000",240,1800,4.9,129,19.0,"MT","2wd","cast iron","aluminium",15,195,55,"gasoleo",1245,0
"Skoda","Fabia Combi Sport","1.9L TDI 105 hp",,1896,105,"4000",240,1800,4.9,129,19.0,"MT","2wd","cast iron","aluminium",15,195,55,"gasoleo",1265,0
"Skoda","Fabia","1.6L 105 hp",,1598,105,"5600",153,3800,6.9,165,10.5,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1145,0
"Skoda","Fabia Combi","1.6L 105 hp",,1598,105,"5600",153,3800,6.9,165,10.5,"MT","2wd","aluminium","aluminium",14,185,60,"gasolina",1165,0
"Skoda","Fabia Sport","1.6L 105 hp",,1598,105,"5600",153,3800,6.9,165,10.5,"MT","2wd","aluminium","aluminium",15,195,55,"gasolina",1145,0
"Skoda","Fabia Combi Sport","1.6L 105 hp",,1598,105,"5600",153,3800,6.9,165,10.5,"MT","2wd","aluminium","aluminium",15,195,55,"gasolina",1165,0
"Skoda","Fabia Combi Sport","1.6L 105 hp ",,1598,105,"5600",153,3800,7.5,180,10.5,"AT 6","2wd","aluminium","aluminium",15,195,55,"gasolina",1210,0
"Skoda","Fabia Sport","1.6L 105 hp ",,1598,105,"5600",153,3800,7.6,181,10.5,"AT 6","2wd","aluminium","aluminium",15,195,55,"gasolina",1190,0
"Skoda","Roomster","1.2L 70 hp 3 cyl.",,1198,69,"5400",112,3000,6.7,159,10.5,"MT","2wd","aluminium","aluminium",15,195,55,"gasolina",1225,0
"Skoda","Roomster","1.4L 85 hp",,1390,86,"5000",126,3300,6.8,162,10.5,"MT","2wd","aluminium","aluminium",15,195,55,"gasolina",1230,0
"Skoda","Roomster Style","1.4L 85 hp",,1390,86,"5000",126,3300,6.8,162,10.5,"MT","2wd","aluminium","aluminium",15,195,55,"gasolina",1230,0
"Skoda","Roomster","1.6L 105 hp",,1598,105,"5700",155,3500,7.0,167,10.5,"MT","2wd","aluminium","aluminium",15,195,55,"gasolina",1255,0
"Skoda","Roomster Sport","1.6L 105 hp",,1598,105,"5700",155,3500,7.0,167,10.5,"MT","2wd","aluminium","aluminium",16,205,45,"gasolina",1255,0
"Skoda","Roomster Sport","1.6L 105 hp ",,1598,105,"5700",155,3500,8.1,185,10.5,"AT 6","2wd","aluminium","aluminium",16,205,45,"gasolina",1285,0
"Skoda","Roomster Scoot","1.6L 105 hp",,1598,105,"5700",155,3500,7.0,167,10.5,"MT","2wd","aluminium","aluminium",17,205,40,"gasolina",1255,0
"Skoda","Roomster Scoot","1.6L 105 hp ",,1598,105,"5700",155,3500,8.1,185,10.5,"AT 6","2wd","aluminium","aluminium",17,205,40,"gasolina",1285,0
"Skoda","Roomster","1.4L TDI 70 hp 3 cyl.",,1422,69,"4000",155,1600,5.3,139,19.5,"MT","2wd","cast iron","aluminium",15,195,55,"gasoleo",1305,0
"Skoda","Roomster","1.4L TDI 80 hp 3 cyl.",,1422,80,"4000",195,2200,5.1,135,19.5,"MT","2wd","cast iron","aluminium",15,195,55,"gasoleo",1315,0
"Skoda","Roomster Style","1.4L TDI 80 hp 3 cyl.",,1422,80,"4000",195,2200,5.1,135,19.5,"MT","2wd","cast iron","aluminium",15,195,55,"gasoleo",1315,0
"Skoda","Roomster","1.9L TDI 105 hp",,1896,105,"4000",240,1800,5.4,139,19.0,"MT","2wd","cast iron","aluminium",15,195,55,"gasoleo",1330,0
"Skoda","Roomster Sport","1.9L TDI 105 hp",,1896,105,"4000",240,1800,5.4,139,19.0,"MT","2wd","cast iron","aluminium",16,205,45,"gasoleo",1330,0
"Skoda","Roomster Scoot","1.9L TDI 105 hp",,1896,105,"4000",240,1800,5.4,139,19.0,"MT","2wd","cast iron","aluminium",17,205,40,"gasoleo",1330,0
"Skoda","Scoot","1.8L TSI 160 hp",,1798,160,"4500",250,1500,7.8,182,9.6,"MT 6","4wd","cast iron","aluminium",17,225,50,"gasolina",1560,0
"Skoda","Scoot","2.0L TDI 140 hp ",,1968,140,"4000",320,1750,6.4,173,18.5,"MT 6","4wd","cast iron","aluminium",17,225,50,"gasoleo",1605,0
"Skoda","Octavia","1.6L 102 hp",,1595,102,"5600",148,3800,7.4,176,10.5,"MT","2wd","cast iron","aluminium",15,195,65,"gasolina",1310,0
"Skoda","Octavia","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.6,154,10.0,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasolina",1340,0
"Skoda","Octavia","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.3,147,10.0,"DCT 7","2wd","cast iron","aluminium",15,195,65,"gasolina",1360,0
"Skoda","Octavia","1.8L TSI 160 hp",,1798,160,"4500",250,1500,7.0,163,9.6,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1380,0
"Skoda","Octavia","1.8L TSI 160 hp ",,1798,160,"4500",250,1500,6.6,155,9.6,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",1385,0
"Skoda","Octavia Laurin&Klement","1.8L TSI 160 hp",,1798,160,"4500",250,1500,7.0,163,9.6,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1380,0
"Skoda","Octavia Laurin&Klement","1.8L TSI 160 hp ",,1798,160,"4500",250,1500,6.6,155,9.6,"DCT 7","2wd","cast iron","aluminium",17,225,45,"gasolina",1385,0
"Skoda","Octavia RS","2.0L TSI 200 hp",,1984,200,"6000",280,1800,7.5,175,10.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1450,0
"Skoda","Octavia RS","2.0L TSI 200 hp ",,1984,200,"6000",280,1800,7.7,180,10.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasolina",1470,0
"Skoda","Octavia","1.9L TDI 105 hp",,1896,105,"4000",250,1900,4.9,130,18.5,"MT","2wd","cast iron","aluminium",15,195,65,"gasoleo",1410,0
"Skoda","Octavia","1.9L TDI 105 hp ",,1896,105,"4000",250,1900,5.9,155,18.5,"DCT 6","2wd","cast iron","aluminium",15,195,65,"gasoleo",1410,0
"Skoda","Octavia","2.0L TDI 140 hp",,1968,140,"4000",320,1750,5.5,145,18.5,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1410,0
"Skoda","Octavia","2.0L TDI 140 hp ",,1968,140,"4000",320,1750,6.0,158,18.5,"DCT 6","2wd","cast iron","aluminium",16,205,55,"gasoleo",1430,0
"Skoda","Octavia Laurin&Klement","2.0L TDI 140 hp",,1968,140,"4000",320,1750,5.5,145,18.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1410,0
"Skoda","Octavia Laurin&Klement","2.0L TDI 140 hp ",,1968,140,"4000",320,1750,6.0,158,18.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1430,0
"Skoda","Octavia RS","2.0L TDI170 hp ",,1968,170,"4200",350,1750,5.7,150,16.5,"MT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1485,0
"Skoda","Octavia RS","2.0L TDI170 hp",,1968,170,"4200",350,1750,6.0,159,16.5,"DCT 6","2wd","cast iron","aluminium",17,225,45,"gasoleo",1505,0
"Skoda","Octavia Combi","1.4L TSI 122 hp",,1390,122,"5000",200,1500,6.6,154,10.0,"MT 6","2wd","cast iron","aluminium",15,195,65,"gasolina",1355,0
"Skoda","Octavia Combi","1.4L TSI 122 hp ",,1390,122,"5000",200,1500,6.3,147,10.0,"DCT 7","2wd","cast iron","aluminium",15,195,65,"gasolina",1395,0
"Skoda","Octavia Combi","1.8L TSI 160 hp",,1798,160,"4500",250,1500,7.0,163,9.6,"MT 6","2wd","cast iron","aluminium",16,205,55,"gasolina",1395,0
"Skoda","Octavia Combi","1.8L TSI 160 hp ",,1798,160,"4500",250,1500,6.6,155,9.6,"DCT 7","2wd","cast iron","aluminium",16,205,55,"gasolina",1415,0
